Time,SpineBase_x,SpineBase_y,SpineBase_z,SpineMid_x,SpineMid_y,SpineMid_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,WristLeft_x,WristLeft_y,WristLeft_z,HandLeft_x,HandLeft_y,HandLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristRight_x,WristRight_y,WristRight_z,HandRight_x,HandRight_y,HandRight_z,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,FootLeft_x,FootLeft_y,FootLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootRight_x,FootRight_y,FootRight_z,SpineShoulder_x,SpineShoulder_y,SpineShoulder_z,HandTipLeft_x,HandTipLeft_y,HandTipLeft_z,ThumbLeft_x,ThumbLeft_y,ThumbLeft_z,HandTipRight_x,HandTipRight_y,HandTipRight_z,ThumbRight_x,ThumbRight_y,ThumbRight_z
15.0672,-0.1505,0.1673,3.2455,-0.1432,0.4508,3.0972,-0.1360,0.7346,2.9470,-0.1345,0.8019,2.8854,-0.3192,0.6719,3.0465,-0.5297,0.5658,3.0599,-0.5645,0.3957,2.8887,-0.5628,0.3478,2.8575,0.0330,0.6469,3.0683,0.2052,0.5171,3.1742,0.2422,0.3416,3.0171,0.2290,0.2971,2.9784,-0.2250,0.1678,3.2043,-0.2196,-0.1259,2.9167,-0.2214,-0.5400,2.9397,-0.2764,-0.6185,2.9071,-0.0721,0.1625,3.2061,0.0102,-0.1187,2.9175,0.0100,-0.5244,2.9935,0.0461,-0.6083,2.9202,-0.1371,0.6648,2.9868,-0.5600,0.3014,2.8306,-0.5400,0.2958,2.8615,0.2084,0.2457,2.9536,0.1894,0.2909,2.9699
15.1339,-0.1439,0.2007,3.2568,-0.1432,0.4958,3.1263,-0.1415,0.7768,2.9819,-0.1395,0.8453,2.9216,-0.3193,0.7245,3.0944,-0.5343,0.6550,3.1260,-0.5452,0.4617,2.9746,-0.5360,0.4157,2.9499,0.0305,0.7043,3.1098,0.2193,0.5986,3.1949,0.2049,0.4037,3.0173,0.1792,0.3900,2.9882,-0.2158,0.1993,3.2129,-0.2145,-0.1219,2.9608,-0.2177,-0.5374,2.9600,-0.2700,-0.6161,2.9032,-0.0685,0.1976,3.2201,0.0307,-0.1094,2.9701,0.0207,-0.5228,2.9991,0.0464,-0.6081,2.9205,-0.1422,0.7078,3.0203,-0.5231,0.3766,2.9434,-0.4717,0.3801,2.9319,0.1587,0.3378,2.9657,0.1308,0.3644,2.9653
15.1998,-0.1322,0.2528,3.2834,-0.1352,0.5435,3.1523,-0.1371,0.8261,3.0084,-0.1413,0.8950,2.9465,-0.3113,0.7755,3.1174,-0.5272,0.7040,3.1811,-0.5406,0.4988,3.0762,-0.5305,0.4446,3.0596,0.0342,0.7643,3.1322,0.2297,0.6776,3.2081,0.1847,0.4794,3.0394,0.1530,0.4604,3.0283,-0.1949,0.2493,3.2408,-0.2295,-0.1030,3.0483,-0.2290,-0.5172,2.9981,-0.2668,-0.6061,2.9139,-0.0663,0.2510,3.2458,0.0483,-0.0897,3.0653,0.0421,-0.5051,3.0330,0.0456,-0.6052,2.9178,-0.1368,0.7567,3.0468,-0.4784,0.3962,3.0468,-0.5504,0.4042,3.0466,0.1034,0.4296,3.0131,0.1156,0.4757,3.0103
15.2670,-0.1534,0.3003,3.3918,-0.1413,0.5806,3.2195,-0.1317,0.8525,3.0419,-0.1402,0.9208,2.9793,-0.3095,0.8122,3.1464,-0.5080,0.6976,3.2488,-0.5179,0.4856,3.1615,-0.5056,0.4228,3.1566,0.0391,0.7903,3.1523,0.2259,0.6894,3.2466,0.1559,0.4928,3.0966,0.1297,0.4666,3.0758,-0.2206,0.2994,3.3527,-0.2361,-0.0220,3.1008,-0.2319,-0.4378,3.1020,-0.2633,-0.5443,2.9863,-0.0829,0.2941,3.3507,0.0383,-0.0178,3.1187,0.0271,-0.4317,3.1453,0.0462,-0.5229,3.0065,-0.1339,0.7862,3.0891,-0.4550,0.3577,3.1604,-0.5312,0.3863,3.1432,0.1065,0.4394,3.0691,0.0789,0.4641,3.0644
15.3346,-0.1332,0.2922,3.4005,-0.1340,0.5724,3.2500,-0.1312,0.8418,3.0971,-0.1352,0.9164,3.0403,-0.3008,0.7875,3.1989,-0.4747,0.6279,3.3255,-0.4806,0.4130,3.2307,-0.4728,0.3533,3.2227,0.0370,0.7712,3.2042,0.1960,0.6388,3.3121,0.1159,0.4310,3.1626,0.1011,0.4070,3.1374,-0.2103,0.2896,3.3586,-0.2448,-0.1048,3.1715,-0.2528,-0.5044,3.2695,-0.2920,-0.5713,3.1562,-0.0529,0.2878,3.3619,0.0324,-0.1211,3.1873,0.0756,-0.5311,3.2232,0.0694,-0.5842,3.0575,-0.1317,0.7751,3.1405,-0.4239,0.2881,3.2303,-0.5031,0.3199,3.2123,0.0761,0.3883,3.1192,0.1033,0.4287,3.0955
15.4007,-0.1319,0.2323,3.4560,-0.1295,0.5228,3.3122,-0.1256,0.8013,3.1559,-0.1282,0.8727,3.0977,-0.2992,0.7152,3.2763,-0.4423,0.5379,3.3863,-0.4406,0.3277,3.2616,-0.4334,0.2622,3.2457,0.0404,0.7151,3.2698,0.1654,0.5454,3.3729,0.0946,0.3458,3.2115,0.0656,0.3085,3.2004,-0.2140,0.2307,3.4178,-0.2740,-0.1121,3.2140,-0.2594,-0.4948,3.3592,-0.2572,-0.5655,3.2254,-0.0468,0.2283,3.4135,0.0479,-0.0995,3.1953,0.0726,-0.4945,3.3065,0.0933,-0.5342,3.1368,-0.1268,0.7330,3.1974,-0.3911,0.1921,3.2497,-0.4590,0.2227,3.2375,0.0538,0.2987,3.1743,0.0127,0.2901,3.2278
15.4670,-0.1269,0.1390,3.4736,-0.1277,0.4490,3.3468,-0.1255,0.7473,3.2075,-0.1227,0.8238,3.1511,-0.3001,0.6217,3.3314,-0.4053,0.4077,3.4159,-0.3858,0.1681,3.2466,-0.3707,0.1342,3.2442,0.0378,0.6257,3.3213,0.1329,0.4095,3.4181,0.0726,0.2186,3.2409,0.0303,0.1665,3.2422,-0.2128,0.1342,3.4394,-0.2467,-0.2373,3.3105,-0.2396,-0.5639,3.4892,-0.2384,-0.6298,3.3522,-0.0384,0.1396,3.4274,0.0350,-0.2172,3.2654,0.0194,-0.5021,3.3935,0.0491,-0.5332,3.2227,-0.1264,0.6743,3.2447,-0.3376,0.0958,3.2340,-0.3494,0.1122,3.2006,0.0115,0.1068,3.2425,-0.0249,0.1742,3.2532
15.5338,-0.1277,0.0958,3.4716,-0.1309,0.4055,3.3748,-0.1285,0.7030,3.2592,-0.1269,0.7780,3.2032,-0.3029,0.5926,3.3554,-0.3828,0.3505,3.4171,-0.3586,0.1498,3.2487,-0.3408,0.0970,3.2283,0.0367,0.5827,3.3646,0.1111,0.3680,3.4387,0.0589,0.1851,3.2464,0.0252,0.1178,3.2513,-0.2047,0.0932,3.4288,-0.2427,-0.2819,3.3215,-0.2325,-0.6488,3.4981,-0.2265,-0.7088,3.3578,-0.0471,0.0925,3.4327,0.0412,-0.2471,3.2373,0.0489,-0.6323,3.3749,0.0758,-0.6263,3.1987,-0.1288,0.6302,3.2892,-0.3171,0.0542,3.2233,-0.3498,0.0521,3.2090,-0.0077,0.0863,3.2467,0.0015,0.1423,3.1964
15.5998,-0.1246,0.1163,3.4801,-0.1292,0.4175,3.3879,-0.1318,0.7110,3.2842,-0.1265,0.7969,3.2372,-0.3071,0.6169,3.3819,-0.3684,0.3723,3.4218,-0.3357,0.1996,3.2711,-0.2905,0.1357,3.2342,0.0344,0.6200,3.4086,0.1084,0.3956,3.4744,0.0481,0.2328,3.2848,0.0005,0.2094,3.2787,-0.1996,0.1127,3.4357,-0.2353,-0.2674,3.3683,-0.2243,-0.6257,3.5235,-0.2122,-0.6846,3.3826,-0.0467,0.1181,3.4443,0.0041,-0.2493,3.3057,0.0266,-0.6080,3.4337,0.0593,-0.6082,3.2589,-0.1311,0.6390,3.3123,-0.2618,0.1021,3.2363,-0.3109,0.1414,3.1870,-0.0397,0.2042,3.2449,0.0008,0.2368,3.2159
15.6667,-0.1262,0.1802,3.5108,-0.1302,0.4836,3.4217,-0.1333,0.7829,3.3215,-0.1230,0.8647,3.2679,-0.3059,0.6752,3.4001,-0.3675,0.4431,3.4364,-0.3012,0.2735,3.2935,-0.2500,0.2219,3.2441,0.0391,0.6821,3.4301,0.1149,0.4861,3.5039,0.0445,0.3227,3.3241,-0.0108,0.2991,3.3098,-0.1984,0.1753,3.4672,-0.2396,-0.2458,3.4412,-0.2260,-0.6272,3.5338,-0.2662,-0.7135,3.5099,-0.0511,0.1812,3.4742,0.0096,-0.2316,3.3877,0.0291,-0.5945,3.4458,0.0599,-0.5978,3.2707,-0.1326,0.7092,3.3489,-0.2196,0.1928,3.2357,-0.2737,0.2283,3.2071,-0.0315,0.2979,3.2785,0.0043,0.3054,3.2456
15.7340,-0.1261,0.2175,3.5363,-0.1270,0.5235,3.4470,-0.1271,0.8215,3.3450,-0.1142,0.9168,3.3012,-0.3023,0.7101,3.4064,-0.3673,0.4793,3.4489,-0.2788,0.3151,3.3121,-0.2166,0.2776,3.2753,0.0405,0.7175,3.4416,0.1258,0.5303,3.5340,0.0461,0.3607,3.3458,-0.0097,0.3438,3.3465,-0.1962,0.2085,3.4878,-0.2301,-0.2400,3.5061,-0.2266,-0.6249,3.5512,-0.2667,-0.7053,3.4763,-0.0533,0.2215,3.5041,0.0196,-0.2273,3.4423,0.0516,-0.5959,3.4852,0.0721,-0.5987,3.3081,-0.1272,0.7483,3.3729,-0.1876,0.2540,3.2627,-0.2134,0.2959,3.2368,-0.0356,0.3463,3.3145,-0.0187,0.3011,3.3828
15.8005,-0.1188,0.2259,3.5509,-0.1200,0.5292,3.4930,-0.1256,0.8199,3.4251,-0.1035,0.9262,3.3666,-0.2927,0.7225,3.4206,-0.3662,0.4847,3.4548,-0.2576,0.3259,3.3270,-0.1887,0.2895,3.3029,0.0482,0.7287,3.4609,0.1316,0.5368,3.5473,0.0495,0.3730,3.3849,0.0025,0.3434,3.3733,-0.1873,0.2187,3.5025,-0.2180,-0.2384,3.5296,-0.2224,-0.6192,3.5591,-0.2654,-0.6951,3.4776,-0.0475,0.2281,3.5186,0.0263,-0.2353,3.4909,0.0568,-0.6191,3.5610,0.0749,-0.6159,3.3833,-0.1242,0.7483,3.4461,-0.1570,0.2701,3.2962,-0.1827,0.3037,3.2601,-0.0261,0.3335,3.3418,-0.0475,0.3808,3.4144
15.8671,-0.1096,0.2176,3.5626,-0.1144,0.5241,3.5065,-0.1201,0.8203,3.4391,-0.0908,0.9413,3.3951,-0.2823,0.7153,3.4453,-0.3629,0.4846,3.4622,-0.2199,0.3012,3.3497,-0.1718,0.2683,3.3317,0.0654,0.7141,3.4920,0.1394,0.5126,3.5648,0.0648,0.3206,3.3952,0.0238,0.2846,3.4062,-0.1787,0.2144,3.5128,-0.2175,-0.2389,3.5290,-0.2224,-0.6153,3.5651,-0.2606,-0.6917,3.4798,-0.0376,0.2148,3.5319,0.0316,-0.2399,3.5452,0.0556,-0.6093,3.5971,0.0707,-0.6083,3.4192,-0.1190,0.7475,3.4584,-0.1417,0.2428,3.3123,-0.1905,0.2678,3.2837,0.0172,0.1956,3.4403,0.0653,0.2480,3.4680
15.9343,-0.1028,0.2100,3.5708,-0.1071,0.5209,3.5230,-0.1112,0.8242,3.4651,-0.0773,0.9496,3.4274,-0.2709,0.7074,3.4710,-0.3365,0.4717,3.4853,-0.2139,0.2837,3.3654,-0.1730,0.2501,3.3648,0.0730,0.7070,3.5086,0.1320,0.4932,3.5724,0.0724,0.3051,3.4152,0.0199,0.2533,3.4158,-0.1721,0.2081,3.5226,-0.2174,-0.2459,3.5246,-0.2231,-0.6144,3.5650,-0.2590,-0.6922,3.4805,-0.0311,0.2069,3.5382,0.0276,-0.2450,3.5671,0.0522,-0.5934,3.6207,0.0622,-0.5959,3.4424,-0.1103,0.7494,3.4819,-0.1453,0.2078,3.3493,-0.1849,0.2405,3.3102,-0.0043,0.2228,3.3739,0.0398,0.1869,3.4320
16.0006,-0.0915,0.2147,3.5782,-0.0933,0.5315,3.5356,-0.0953,0.8407,3.4810,-0.0579,0.9711,3.4502,-0.2555,0.7201,3.4817,-0.3116,0.4882,3.5091,-0.1833,0.3018,3.3799,-0.1471,0.2386,3.4190,0.0867,0.7177,3.5347,0.1292,0.4925,3.5804,0.0655,0.3212,3.4164,0.0096,0.2767,3.4226,-0.1602,0.2118,3.5290,-0.2105,-0.2485,3.5272,-0.2233,-0.6128,3.5649,-0.2541,-0.6944,3.4833,-0.0205,0.2129,3.5469,0.0293,-0.2400,3.5767,0.0538,-0.5972,3.6191,0.0613,-0.5987,3.4406,-0.0949,0.7645,3.4971,-0.1034,0.1849,3.4424,-0.2053,0.2028,3.4118,-0.0098,0.2580,3.3872,0.0462,0.2268,3.4517
16.0674,-0.0720,0.2242,3.5849,-0.0779,0.5415,3.5436,-0.0834,0.8505,3.4895,-0.0371,0.9879,3.4728,-0.2413,0.7261,3.4832,-0.3023,0.4956,3.5246,-0.1677,0.3329,3.3873,-0.1418,0.2886,3.3913,0.0967,0.7232,3.5489,0.1316,0.4947,3.5876,0.0221,0.3380,3.3937,-0.0045,0.3299,3.3775,-0.1403,0.2198,3.5329,-0.1978,-0.2459,3.5347,-0.2229,-0.6124,3.5647,-0.2471,-0.6970,3.4848,-0.0019,0.2236,3.5563,0.0359,-0.2286,3.5872,0.0564,-0.6007,3.6163,0.0728,-0.6007,3.4385,-0.0822,0.7745,3.5055,-0.1091,0.2640,3.3990,-0.1637,0.2737,3.3612,-0.0359,0.3144,3.3738,-0.0172,0.2978,3.3965
16.1348,-0.0637,0.2279,3.5880,-0.0667,0.5473,3.5499,-0.0691,0.8583,3.4995,-0.0199,0.9985,3.4892,-0.2209,0.7316,3.4873,-0.2955,0.5012,3.5321,-0.1643,0.3353,3.3904,-0.1118,0.3041,3.4235,0.1112,0.7246,3.5621,0.1401,0.4982,3.5950,0.1044,0.3403,3.4285,0.0414,0.3173,3.4262,-0.1316,0.2239,3.5362,-0.1911,-0.2511,3.5405,-0.2205,-0.6100,3.5661,-0.2499,-0.6952,3.4915,0.0056,0.2269,3.5592,0.0386,-0.2283,3.5934,0.0580,-0.6009,3.6168,0.0623,-0.6020,3.4381,-0.0686,0.7818,3.5145,-0.0900,0.2570,3.4185,-0.1514,0.2457,3.4526,0.0217,0.3464,3.3477,0.0107,0.3105,3.4041
16.2000,-0.0563,0.2288,3.5890,-0.0554,0.5493,3.5554,-0.0535,0.8614,3.5101,-0.0047,1.0014,3.4990,-0.2110,0.7337,3.4912,-0.2861,0.5016,3.5309,-0.1639,0.3384,3.3964,-0.1072,0.3091,3.4136,0.1224,0.7250,3.5684,0.1532,0.5017,3.5998,0.1071,0.3643,3.4176,0.0577,0.3349,3.4400,-0.1238,0.2258,3.5368,-0.1889,-0.2517,3.5405,-0.2191,-0.6093,3.5679,-0.2492,-0.6940,3.4930,0.0126,0.2268,3.5605,0.0446,-0.2337,3.6011,0.0599,-0.6019,3.6182,0.0713,-0.6023,3.4399,-0.0541,0.7847,3.5238,-0.0817,0.2672,3.3982,-0.1401,0.2565,3.4209,0.0338,0.3304,3.3637,0.0567,0.3126,3.3918
16.2669,-0.0500,0.2293,3.5882,-0.0476,0.5505,3.5569,-0.0444,0.8635,3.5137,0.0062,1.0044,3.5054,-0.2010,0.7345,3.4923,-0.2733,0.5074,3.5267,-0.1559,0.3506,3.3932,-0.1005,0.3164,3.3999,0.1329,0.7254,3.5723,0.1660,0.5011,3.6015,0.1095,0.3726,3.4154,0.0496,0.3566,3.4078,-0.1172,0.2259,3.5356,-0.1870,-0.2516,3.5394,-0.2198,-0.6142,3.5659,-0.2444,-0.6991,3.4869,0.0185,0.2275,3.5600,0.0484,-0.2342,3.6026,0.0607,-0.5990,3.6191,0.0690,-0.6001,3.4406,-0.0453,0.7865,3.5269,-0.0872,0.2730,3.3664,-0.1378,0.2641,3.3806,0.0424,0.3478,3.3465,0.0334,0.3040,3.4335
16.3337,-0.0472,0.2294,3.5868,-0.0415,0.5515,3.5565,-0.0341,0.8654,3.5144,0.0157,1.0067,3.5060,-0.1941,0.7352,3.4915,-0.2621,0.5034,3.5176,-0.1457,0.3582,3.3804,-0.0948,0.3185,3.3862,0.1425,0.7227,3.5742,0.1740,0.5003,3.6049,0.1126,0.3772,3.4168,0.0501,0.3494,3.4063,-0.1142,0.2267,3.5336,-0.1832,-0.2514,3.5357,-0.2189,-0.6138,3.5648,-0.2262,-0.7005,3.4821,0.0211,0.2271,3.5592,0.0517,-0.2363,3.6032,0.0607,-0.5979,3.6198,0.0750,-0.5986,3.4418,-0.0360,0.7882,3.5273,-0.0827,0.2787,3.3452,-0.0496,0.3535,3.4041,0.0336,0.3338,3.3605,0.0633,0.2892,3.4406
16.4001,-0.0452,0.2294,3.5828,-0.0372,0.5517,3.5523,-0.0280,0.8657,3.5094,0.0227,1.0068,3.5012,-0.1864,0.7361,3.4838,-0.2609,0.5044,3.5146,-0.1463,0.3587,3.3721,-0.0992,0.3187,3.3778,0.1464,0.7219,3.5727,0.1759,0.5004,3.6067,0.1186,0.3762,3.4180,0.0545,0.3424,3.4113,-0.1117,0.2275,3.5284,-0.1794,-0.2485,3.5246,-0.2173,-0.6115,3.5606,-0.2185,-0.6965,3.4736,0.0225,0.2263,3.5562,0.0538,-0.2336,3.6011,0.0612,-0.5972,3.6200,0.0756,-0.5980,3.4420,-0.0304,0.7885,3.5225,-0.0850,0.2736,3.3458,-0.0523,0.3558,3.3965,0.0423,0.3249,3.3696,0.0721,0.2786,3.4269
16.4672,-0.0453,0.2286,3.5783,-0.0356,0.5511,3.5452,-0.0248,0.8651,3.4987,0.0264,1.0063,3.4909,-0.1838,0.7378,3.4765,-0.2617,0.5073,3.5117,-0.1522,0.3595,3.3680,-0.1068,0.3189,3.3738,0.1512,0.7158,3.5634,0.1737,0.4936,3.6006,0.1189,0.3694,3.4111,0.0590,0.3321,3.4073,-0.1118,0.2287,3.5230,-0.1723,-0.2473,3.5092,-0.1963,-0.6106,3.5454,-0.2244,-0.6814,3.4448,0.0222,0.2233,3.5522,0.0537,-0.2313,3.5981,0.0626,-0.6031,3.6181,0.0778,-0.6026,3.4401,-0.0276,0.7879,3.5128,-0.0941,0.2757,3.3447,-0.0594,0.3593,3.3904,0.0285,0.3060,3.3782,0.0700,0.2673,3.4185
16.5347,-0.0500,0.2292,3.5681,-0.0401,0.5503,3.5340,-0.0297,0.8627,3.4865,0.0226,1.0016,3.4754,-0.1863,0.7393,3.4687,-0.2682,0.5136,3.5085,-0.1592,0.3277,3.3483,-0.1157,0.3026,3.3769,0.1435,0.7180,3.5508,0.1699,0.4949,3.5959,0.1168,0.3625,3.4116,0.0591,0.3504,3.4020,-0.1167,0.2311,3.5134,-0.1682,-0.2392,3.4947,-0.1790,-0.6082,3.5242,-0.2119,-0.6827,3.4313,0.0179,0.2220,3.5415,0.0500,-0.2336,3.5937,0.0625,-0.6019,3.6196,0.0760,-0.6020,3.4414,-0.0323,0.7859,3.5009,-0.0999,0.2682,3.3549,-0.0624,0.3392,3.3835,0.0509,0.3124,3.3556,0.0898,0.2905,3.3822
16.6000,-0.0582,0.2301,3.5530,-0.0493,0.5501,3.5197,-0.0406,0.8614,3.4731,0.0097,1.0013,3.4624,-0.2026,0.7386,3.4593,-0.2870,0.5102,3.5043,-0.1974,0.3526,3.3602,-0.1449,0.3163,3.3685,0.1350,0.7165,3.5387,0.1632,0.5019,3.5876,0.0959,0.3621,3.4013,0.0409,0.3278,3.3857,-0.1250,0.2308,3.4996,-0.1652,-0.2364,3.4852,-0.1728,-0.6121,3.5166,-0.2088,-0.6879,3.4281,0.0100,0.2242,3.5254,0.0422,-0.2342,3.5863,0.0598,-0.6039,3.6163,0.0764,-0.6034,3.4385,-0.0428,0.7849,3.4872,-0.1446,0.2680,3.3332,-0.0911,0.3501,3.3678,0.0192,0.3055,3.3529,0.0581,0.2581,3.4124
16.6671,-0.0688,0.2311,3.5387,-0.0637,0.5510,3.5045,-0.0587,0.8620,3.4574,-0.0106,1.0027,3.4465,-0.2226,0.7384,3.4497,-0.3050,0.5086,3.5013,-0.2196,0.3504,3.3552,-0.1701,0.3079,3.3598,0.1139,0.7206,3.5180,0.1487,0.5063,3.5698,0.0782,0.3657,3.3667,0.0261,0.3283,3.3627,-0.1368,0.2322,3.4855,-0.1655,-0.2371,3.4769,-0.1733,-0.6124,3.5159,-0.2078,-0.6881,3.4260,0.0004,0.2252,3.5109,0.0319,-0.2366,3.5751,0.0561,-0.6026,3.6179,0.0736,-0.6026,3.4402,-0.0599,0.7856,3.4716,-0.1586,0.2600,3.3412,-0.1184,0.3592,3.3525,0.0081,0.3144,3.3286,0.0465,0.2652,3.3955
16.7336,-0.0810,0.2340,3.5226,-0.0810,0.5531,3.4889,-0.0815,0.8633,3.4422,-0.0364,1.0056,3.4322,-0.2448,0.7371,3.4358,-0.3223,0.5093,3.4906,-0.2295,0.3520,3.3417,-0.1840,0.3078,3.3454,0.0956,0.7226,3.4986,0.1380,0.5118,3.5520,0.0538,0.3735,3.3268,0.0133,0.3379,3.3345,-0.1485,0.2337,3.4717,-0.1710,-0.2367,3.4712,-0.1728,-0.6063,3.5140,-0.2018,-0.6881,3.4310,-0.0117,0.2291,3.4924,0.0211,-0.2318,3.5534,0.0439,-0.5954,3.6139,0.0664,-0.5963,3.4369,-0.0813,0.7870,3.4563,-0.1708,0.2589,3.3233,-0.1267,0.3559,3.3345,-0.0237,0.3252,3.3086,0.0061,0.2894,3.3631
16.8003,-0.0910,0.2348,3.5082,-0.0962,0.5543,3.4759,-0.1028,0.8648,3.4306,-0.0580,1.0064,3.4191,-0.2614,0.7366,3.4247,-0.3437,0.5053,3.4687,-0.2343,0.3511,3.3254,-0.1884,0.3065,3.3273,0.0813,0.7239,3.4885,0.1198,0.5091,3.5319,0.0492,0.3856,3.3256,-0.0180,0.3633,3.3134,-0.1596,0.2343,3.4560,-0.1814,-0.2367,3.4691,-0.1731,-0.6074,3.5134,-0.1781,-0.6998,3.4452,-0.0204,0.2298,3.4795,0.0122,-0.2375,3.5245,0.0405,-0.5964,3.6061,0.0510,-0.5980,3.4277,-0.1011,0.7885,3.4443,-0.1772,0.2629,3.2950,-0.1349,0.3527,3.3228,-0.0411,0.3574,3.2774,-0.0557,0.4092,3.3375
16.8676,-0.1020,0.2321,3.4973,-0.1095,0.5511,3.4642,-0.1169,0.8613,3.4184,-0.0768,1.0033,3.4050,-0.2785,0.7337,3.4085,-0.3603,0.4958,3.4371,-0.2346,0.3506,3.3070,-0.1848,0.3102,3.3030,0.0618,0.7268,3.4754,0.1092,0.5105,3.5068,-0.0224,0.4053,3.2681,-0.0688,0.3788,3.2773,-0.1717,0.2326,3.4440,-0.1875,-0.2372,3.4662,-0.1714,-0.6028,3.5142,-0.1907,-0.6916,3.4411,-0.0301,0.2264,3.4697,0.0140,-0.2454,3.4669,0.0461,-0.6104,3.5915,0.0589,-0.6101,3.4132,-0.1152,0.7851,3.4322,-0.1665,0.2558,3.2655,-0.1338,0.3580,3.3133,-0.0878,0.3758,3.2525,-0.0845,0.3414,3.3041
16.9339,-0.1127,0.2316,3.4896,-0.1233,0.5496,3.4559,-0.1336,0.8588,3.4095,-0.0910,0.9985,3.3939,-0.2899,0.7286,3.3952,-0.3623,0.4837,3.3932,-0.2258,0.3408,3.2744,-0.1746,0.3037,3.2639,0.0457,0.7259,3.4661,0.0891,0.5036,3.4770,-0.0243,0.4035,3.2701,-0.1067,0.3958,3.2586,-0.1822,0.2298,3.4360,-0.1932,-0.2368,3.4608,-0.1699,-0.6045,3.5148,-0.1811,-0.6549,3.3486,-0.0407,0.2280,3.4623,0.0226,-0.2365,3.4099,0.0503,-0.6008,3.5589,0.0689,-0.6021,3.3813,-0.1311,0.7828,3.4236,-0.1347,0.2458,3.2375,-0.1307,0.3580,3.2769,-0.1550,0.3689,3.2407,-0.1161,0.3517,3.2907
17.0004,-0.1253,0.2309,3.4824,-0.1341,0.5490,3.4497,-0.1424,0.8582,3.4041,-0.1011,0.9972,3.3866,-0.2943,0.7266,3.3851,-0.3546,0.4853,3.3441,-0.1427,0.3153,3.2311,-0.1233,0.2664,3.2091,0.0329,0.7241,3.4553,0.0790,0.5019,3.4491,-0.0369,0.4060,3.2571,-0.1416,0.3986,3.2439,-0.1941,0.2297,3.4295,-0.2049,-0.2325,3.4529,-0.1677,-0.6032,3.5131,-0.1958,-0.6906,3.4428,-0.0536,0.2268,3.4545,0.0233,-0.2185,3.3650,0.0395,-0.5873,3.5287,0.0505,-0.5918,3.3505,-0.1404,0.7822,3.4179,-0.0875,0.2291,3.2044,-0.1214,0.2290,3.2633,-0.1828,0.3628,3.1967,-0.1391,0.3607,3.2850
17.0671,-0.1297,0.2329,3.4765,-0.1393,0.5504,3.4436,-0.1482,0.8589,3.3978,-0.1067,0.9988,3.3816,-0.2989,0.7283,3.3750,-0.3316,0.5015,3.3104,-0.1866,0.3534,3.2041,-0.1135,0.2844,3.1679,0.0256,0.7260,3.4436,0.0654,0.5022,3.4216,-0.0487,0.4076,3.2324,-0.1603,0.3949,3.2174,-0.1982,0.2317,3.4245,-0.2084,-0.2325,3.4502,-0.1698,-0.6005,3.5123,-0.1849,-0.6926,3.4469,-0.0583,0.2286,3.4478,0.0156,-0.2193,3.3468,0.0271,-0.5835,3.4699,0.0608,-0.6552,3.3721,-0.1461,0.7831,3.4116,-0.0547,0.2242,3.1610,-0.1000,0.2355,3.1828,-0.1937,0.3581,3.1734,-0.1363,0.3425,3.1966
17.1337,-0.1317,0.2338,3.4696,-0.1411,0.5522,3.4364,-0.1497,0.8616,3.3900,-0.1094,1.0024,3.3746,-0.2957,0.7298,3.3569,-0.2972,0.5091,3.2750,-0.1599,0.3386,3.1651,-0.0871,0.2712,3.1234,0.0237,0.7272,3.4293,0.0579,0.5031,3.3929,-0.0685,0.4022,3.1998,-0.1680,0.3806,3.1744,-0.1999,0.2343,3.4175,-0.2085,-0.2318,3.4482,-0.1698,-0.5991,3.5107,-0.1858,-0.6919,3.4490,-0.0605,0.2279,3.4408,0.0095,-0.2225,3.3358,0.0151,-0.5913,3.4085,0.0351,-0.6681,3.3118,-0.1477,0.7856,3.4040,-0.0321,0.2175,3.1101,-0.0817,0.2240,3.1520,-0.1999,0.3571,3.1508,-0.1171,0.3165,3.1063
17.2001,-0.1285,0.2352,3.4624,-0.1378,0.5540,3.4271,-0.1463,0.8638,3.3787,-0.1076,1.0071,3.3664,-0.2912,0.7298,3.3423,-0.2823,0.5089,3.2572,-0.1539,0.3384,3.1446,-0.0800,0.2609,3.0889,0.0264,0.7299,3.4135,0.0566,0.5050,3.3781,-0.0927,0.3893,3.1581,-0.1856,0.3895,3.1487,-0.1962,0.2354,3.4091,-0.2040,-0.2338,3.4494,-0.1683,-0.5990,3.5101,-0.1916,-0.6893,3.4446,-0.0578,0.2295,3.4347,0.0018,-0.2224,3.3364,0.0050,-0.5937,3.3620,0.0330,-0.6523,3.2478,-0.1443,0.7877,3.3932,-0.0342,0.2109,3.0865,-0.0181,0.2062,3.1003,-0.2216,0.3922,3.1473,-0.1147,0.3080,3.0789
